season,week,celebrity_name,judge_total,fan_votes,adjusted_judge_score,adjusted_fan_votes,judge_weight,fan_weight,combined_rank,combined_percent,voting_method,is_eliminated_new_system,age,pro_dancer,industry,region
18,10,Meryl Davis,30.0,2939812.792721359,29.916487584473888,2931372.291828945,0.5159630823944146,0.4840369176055855,1.0,27.748223827456172,percent,False,27.0,Maksim Chmerkoskiy,Athlete,United States
19,1,Antonio Sabato Jr.,25.0,353161.4059855303,24.981177108901772,352914.55153102794,0.5006589102147307,0.49934108978526925,11.0,3.528547942804011,percent,False,42.0,Cheryl Burke,Actor/Actress,Italy
19,1,Jonathan Bennett,30.0,423793.6871826362,30.03310254735777,424248.2004190942,0.5006589102147307,0.49934108978526925,8.0,4.241943504802798,percent,False,33.0,Allison Holker,Actor/Actress,United States
19,1,Lea Thompson,32.0,452046.5996614788,32.126522831832496,453905.35359266744,0.5006589102147307,0.49934108978526925,6.0,4.5380504839691,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,1,Janel Parrish,106.9998,1511527.992326822,106.51700918623094,1504547.5871738,0.5006589102147307,0.49934108978526925,4.0,15.044134598944392,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,1,Alfonso Ribeiro,113.5,1603352.7831743076,113.29405926568073,1600529.948712059,0.5006589102147307,0.49934108978526925,1.0,16.00258939004848,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,1,Lolo Jones,22.0,256811.9451019757,22.10702264627071,258050.83905249985,0.5006589102147307,0.49934108978526925,12.499341089785268,2.851109512023081,percent,True,32.0,Keo Motsepe,Athlete,United States
19,1,Randy Couture,31.0,437920.1434220574,31.04077800745598,438556.97705719806,0.5006589102147307,0.49934108978526925,7.0,4.384641769857391,percent,False,51.0,Karina Smirnoff,Athlete,United States
19,1,Tommy Chong,58.0,819334.4618864302,58.38080798837875,825021.232961824,0.5006589102147307,0.49934108978526925,5.0,8.247502665527486,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,1,Betsey Johnson,20.0,294947.9489172178,20.131769357640913,296990.7490269906,0.5006589102147307,0.49934108978526925,12.500658910214732,2.9065410453161,percent,False,72.0,Tony Dovolani,Fashion Designer,United States
19,1,Michael Waltrip,25.0,353161.4059855303,25.09603828832751,354567.23040888243,0.5006589102147307,0.49934108978526925,10.0,3.5449220283882807,percent,False,51.0,Emma Slater,Racing Driver,United States
19,1,Tavis Smiley,29.0,409667.2309432151,29.027212816996315,410104.64115689875,0.5006589102147307,0.49934108978526925,9.0,4.1001978583930665,percent,False,50.0,Sharna Burgess,Radio Personality,United States
19,1,Bethany Mota,108.0,1525657.2738574909,107.07973663677569,1512395.7761517486,0.5006589102147307,0.49934108978526925,3.0,15.123110634112948,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,1,Sadie Robertson,110.3332,1558617.1215553086,109.65472549675928,1548750.2653617966,0.5006589102147307,0.49934108978526925,2.0,15.486708565812854,percent,False,17.0,Mark Ballas,TV Personality,United States
19,2,Antonio Sabato Jr.,31.0,882592.190889371,30.976659615038198,881975.2723639109,0.5060483270882028,0.49395167291179715,5.0,8.686958555747278,percent,False,42.0,Cheryl Burke,Actor/Actress,Italy
19,2,Jonathan Bennett,30.0,854121.4750542298,30.03310254735777,855037.5092654423,0.5060483270882028,0.49395167291179715,7.0,8.421993099925356,percent,False,33.0,Allison Holker,Actor/Actress,United States
19,2,Lea Thompson,35.0,996475.0542299348,35.13838434731679,1000572.4236731922,0.5060483270882028,0.49395167291179715,1.0,9.854565496856779,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,2,Janel Parrish,34.0,968004.338394794,33.84658954812861,963533.9862040437,0.5060483270882028,0.49395167291179715,2.0,9.491025195904745,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,2,Alfonso Ribeiro,32.0,911062.9067245118,31.941937414112626,909458.9055356488,0.5060483270882028,0.49395167291179715,4.0,8.957656827915773,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,2,Randy Couture,28.0,797180.0433839479,28.036831748669915,798339.3211027636,0.5060483270882028,0.49395167291179715,10.0,7.862859885002344,percent,False,51.0,Karina Smirnoff,Athlete,United States
19,2,Tommy Chong,28.0,797180.0433839479,28.183838339217328,802713.0468440482,0.5060483270882028,0.49395167291179715,8.506048327088202,7.905014973076984,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,2,Betsey Johnson,28.0,797180.0433839479,28.184477100697276,802701.2870003612,0.5060483270882028,0.49395167291179715,8.493951672911797,7.905046182097269,percent,False,72.0,Tony Dovolani,Fashion Designer,United States
19,2,Michael Waltrip,24.0,683297.1800433839,24.092196756794408,686017.1710951582,0.5060483270882028,0.49395167291179715,11.506048327088202,6.756596790918403,percent,False,51.0,Emma Slater,Racing Driver,United States
19,2,Tavis Smiley,28.0,490780.9110629069,28.026274443996442,491304.9280380641,0.5060483270882028,0.49395167291179715,11.493951672911797,6.344786380070166,percent,True,50.0,Sharna Burgess,Radio Personality,United States
19,2,Bethany Mota,33.0,939533.6225596528,32.71880841679258,931366.8978348137,0.5060483270882028,0.49395167291179715,3.0,9.174475530737363,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,2,Sadie Robertson,31.0,882592.190889371,30.809370981713005,877004.9237507089,0.5060483270882028,0.49395167291179715,6.0,8.63902108174752,percent,False,17.0,Mark Ballas,TV Personality,United States
19,3,Antonio Sabato Jr.,29.0,470461.48769738426,28.978165446326056,470132.6422688024,0.5443781434095726,0.45562185659042737,8.544378143409572,6.615991494088231,percent,False,42.0,Cheryl Burke,Actor/Actress,Italy
19,3,Jonathan Bennett,32.0,712942.1122320199,32.03530938384829,713706.7334065164,0.5443781434095726,0.45562185659042737,4.911243713180855,8.199429862022386,percent,False,33.0,Allison Holker,Actor/Actress,United States
19,3,Lea Thompson,31.0,684165.6627538712,31.122568993337726,686978.8585973536,0.5443781434095726,0.45562185659042737,7.0,7.9366306291673245,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,3,Janel Parrish,40.0,1798861.451972525,39.81951711544543,1790554.1087988191,0.5443781434095726,0.45562185659042737,1.0,14.31575871941506,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,3,Alfonso Ribeiro,32.0,1246979.4766334996,31.941937414112626,1244784.066691722,0.5443781434095726,0.45562185659042737,4.088756286819145,10.60929394856187,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,3,Randy Couture,26.0,271703.2204823694,26.03420090947921,272098.3376108648,0.5443781434095726,0.45562185659042737,11.0,5.25789166838817,percent,True,51.0,Karina Smirnoff,Athlete,United States
19,3,Tommy Chong,34.0,1020337.0529730716,34.22323226904961,1027418.9267497957,0.5443781434095726,0.45562185659042737,3.9112437131808546,9.968956651921308,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,3,Betsey Johnson,29.0,420493.0793290781,29.191065568579322,423405.4010175847,0.5443781434095726,0.45562185659042737,8.455621856590426,6.435530703220995,percent,False,72.0,Tony Dovolani,Fashion Designer,United States
19,3,Michael Waltrip,28.0,354240.32359446585,28.10756288292681,355650.4428493022,0.5443781434095726,0.45562185659042737,10.0,5.959110310220694,percent,False,51.0,Emma Slater,Racing Driver,United States
19,3,Bethany Mota,40.0,1798862.701189156,39.65916171732433,1783226.4151152538,0.5443781434095726,0.45562185659042737,2.0,14.257574132704882,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,3,Sadie Robertson,32.0,1220953.4311425586,31.80322165854246,1213224.1615500129,0.5443781434095726,0.45562185659042737,5.0887562868191445,10.44383188028908,percent,False,17.0,Mark Ballas,TV Personality,United States
19,4,Antonio Sabato Jr.,29.0,937644.3418013856,28.978165446326056,936988.9426592663,0.504957432345827,0.495042567654173,6.504957432345828,9.215426355391894,percent,False,42.0,Cheryl Burke,Actor/Actress,Italy
19,4,Jonathan Bennett,24.0,775981.5242494227,24.02648203788622,776813.7543762161,0.504957432345827,0.495042567654173,9.504957432345826,7.64040129285052,percent,False,33.0,Allison Holker,Actor/Actress,United States
19,4,Lea Thompson,39.0,1260969.9769053117,39.15419970129585,1266154.9133774338,0.504957432345827,0.495042567654173,2.0,12.45218365327849,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,4,Janel Parrish,36.0,1163972.2863741335,35.83756540390088,1158596.93230393,0.504957432345827,0.495042567654173,4.0,11.395881947034708,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,4,Alfonso Ribeiro,40.0,1293302.5404157045,39.92742176764079,1291025.5749097283,0.504957432345827,0.495042567654173,1.0,12.697429571305545,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,4,Tommy Chong,28.0,905311.7782909932,28.183838339217328,911595.2938447576,0.504957432345827,0.495042567654173,7.504957432345827,8.964258447254025,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,4,Betsey Johnson,29.0,591224.0184757506,29.191065568579322,595318.8172166009,0.504957432345827,0.495042567654173,7.980170270616693,7.556683275653638,percent,True,72.0,Tony Dovolani,Fashion Designer,United States
19,4,Michael Waltrip,25.0,808314.0877598153,25.09603828832751,811531.7317805183,0.504957432345827,0.495042567654173,8.504957432345826,7.981200601408759,percent,False,51.0,Emma Slater,Racing Driver,United States
19,4,Bethany Mota,33.0,1066974.595842956,32.71880841679258,1057700.1136920073,0.504957432345827,0.495042567654173,5.0,10.403810119452098,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,4,Sadie Robertson,37.0,1196304.8498845266,36.77247504268971,1188731.6186180606,0.504957432345827,0.495042567654173,3.0,11.69272473637032,percent,False,17.0,Mark Ballas,TV Personality,United States
19,6,Antonio Sabato Jr.,28.0,1001419.24496168,27.978918361969985,1000719.2681316714,0.507455131171703,0.49254486882829696,8.507455131171703,9.78520528781627,percent,False,42.0,Cheryl Burke,Actor/Actress,Italy
19,6,Jonathan Bennett,32.0,665342.0380357649,32.03530938384829,666055.6087476591,0.507455131171703,0.49254486882829696,7.477634606484891,8.838270439747477,percent,True,33.0,Allison Holker,Actor/Actress,United States
19,6,Lea Thompson,32.0,1144479.1370990633,32.126522831832496,1149185.07913433,0.507455131171703,0.49254486882829696,5.0,11.236353485294597,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,6,Janel Parrish,33.0,1180244.110133409,32.851101620242474,1174793.6109630188,0.507455131171703,0.49254486882829696,4.0,11.488248202909318,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,6,Alfonso Ribeiro,39.0,1394833.9483394837,38.92923622344976,1392378.228438158,0.507455131171703,0.49254486882829696,1.0,13.614914029776244,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,6,Tommy Chong,28.0,1001419.24496168,28.183838339217328,1008369.8155302352,0.507455131171703,0.49254486882829696,7.507455131171703,9.858456744882565,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,6,Michael Waltrip,30.0,1072949.191030372,30.115245945993014,1077220.2641210377,0.507455131171703,0.49254486882829696,6.507455131171703,10.532803253837276,percent,False,51.0,Emma Slater,Racing Driver,United States
19,6,Bethany Mota,36.0,1287539.0292364464,35.69324554559189,1276347.330960004,0.507455131171703,0.49254486882829696,2.0,12.481747373846993,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,6,Sadie Robertson,35.0,1251774.0562021004,34.784773689030814,1243849.676039389,0.507455131171703,0.49254486882829696,3.0,12.164001181889263,percent,False,17.0,Mark Ballas,TV Personality,United States
19,7,Antonio Sabato Jr.,29.5,746139.4140568625,29.47778898850409,745617.8739482379,0.5085497516361195,0.4914502483638805,7.491450248363881,9.474568106466958,percent,True,42.0,Cheryl Burke,Actor/Actress,Italy
19,7,Lea Thompson,35.0,1414345.5044017895,35.13838434731679,1420161.1001132373,0.5085497516361195,0.4914502483638805,2.0,13.908368001001897,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,7,Janel Parrish,33.5,1353730.6970702845,33.34884558418554,1347479.0174575988,0.5085497516361195,0.4914502483638805,4.0,13.19828827508401,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,7,Alfonso Ribeiro,34.0,1373935.6328474528,33.938308502494664,1371516.7061495897,0.5085497516361195,0.4914502483638805,3.0,13.432659715434731,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,7,Tommy Chong,30.0,1212296.146630105,30.19696964916142,1220710.3547248004,0.5085497516361195,0.4914502483638805,6.0,11.953764455520872,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,7,Michael Waltrip,28.0,1131476.4035214316,28.10756288292681,1135980.4550275079,0.5085497516361195,0.4914502483638805,7.508549751636119,11.12534475744323,percent,False,51.0,Emma Slater,Racing Driver,United States
19,7,Bethany Mota,37.5,1515370.1832876315,37.18046410999156,1502198.1042411968,0.5085497516361195,0.4914502483638805,1.0,14.714216547678554,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,7,Sadie Robertson,31.0,1252706.0181844423,30.809370981713005,1244775.738218161,0.5085497516361195,0.4914502483638805,5.0,12.192790141369743,percent,False,17.0,Mark Ballas,TV Personality,United States
19,8,Lea Thompson,32.0,1012427.3972812366,32.126522831832496,1016590.360582252,0.5309382387480867,0.46906176125191335,5.0,11.673411452967223,percent,False,53.0,Artem Chigvintsev,Actor/Actress,United States
19,8,Janel Parrish,43.0,2155834.6115111266,42.80598089910384,2145878.7264017216,0.5309382387480867,0.46906176125191335,1.0,19.277589664057437,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,8,Alfonso Ribeiro,41.0,2060790.079727511,40.9256073118318,2057161.8892771236,0.5309382387480867,0.46906176125191335,2.0,18.45686824026675,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,8,Tommy Chong,29.0,763460.611918053,29.190403994189374,768759.5782462383,0.5309382387480867,0.46906176125191335,6.0,9.87756482051008,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,8,Michael Waltrip,25.0,244040.930315804,25.09603828832751,245012.38046386917,0.5309382387480867,0.46906176125191335,7.0,6.534996761726172,percent,True,51.0,Emma Slater,Racing Driver,United States
19,8,Bethany Mota,40.0,1967667.9638007488,39.65916171732433,1950564.3687570014,0.5309382387480867,0.46906176125191335,3.0,17.683672184769705,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,8,Sadie Robertson,38.0,1795778.4054455217,37.766325719519166,1784410.1951025836,0.5309382387480867,0.46906176125191335,4.0,16.495896875702634,percent,False,17.0,Mark Ballas,TV Personality,United States
19,9,Lea Thompson,35.0,1022211.6073561024,35.13838434731679,1026414.8019937851,0.510514685480244,0.48948531451975597,5.489485314519756,13.437724838090674,percent,True,53.0,Artem Chigvintsev,Actor/Actress,United States
19,9,Janel Parrish,38.5,1930976.8330546927,38.326285223616225,1922059.3662897726,0.510514685480244,0.48948531451975597,2.0,18.595293574063675,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,9,Alfonso Ribeiro,38.5,1930976.8330546927,38.430143451354255,1927577.18950316,0.510514685480244,0.48948531451975597,1.0,18.647202030814455,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,9,Tommy Chong,28.5,1429424.4088846429,28.68712116670335,1439345.643448842,0.510514685480244,0.48948531451975597,5.510514685480244,13.921910336238128,percent,False,76.0,Peta Murgatroyd,Comedian,Canada
19,9,Bethany Mota,37.0,1855743.9694291856,36.68472458852501,1839613.253301306,0.510514685480244,0.48948531451975597,3.0,17.79823612994862,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,9,Sadie Robertson,36.5,1830666.3482206832,36.27554970427499,1819077.2790731746,0.510514685480244,0.48948531451975597,4.0,17.59963309084445,percent,False,17.0,Mark Ballas,TV Personality,United States
19,10,Janel Parrish,39.0,2648385.703489053,38.8240291875593,2636155.1624036934,0.5357112724559518,0.46428872754404815,1.0,23.733821039790563,percent,False,25.0,Valentin Chmerkovskiy,Actor/Actress,United States
19,10,Alfonso Ribeiro,37.5,2413596.048027331,37.43195790716324,2409346.7136488855,0.5357112724559518,0.46428872754404815,3.0,22.265572233685816,percent,False,42.0,Witney Carson,Actor/Actress,United States
19,10,Tommy Chong,31.0,299360.7501194056,31.20353530413347,301438.529260988,0.5357112724559518,0.46428872754404815,5.0,10.595812248210375,percent,True,76.0,Peta Murgatroyd,Comedian,Canada
19,10,Bethany Mota,38.0,2449821.8837743537,37.676203631458115,2428527.253684198,0.5357112724559518,0.46428872754404815,2.0,22.426998043703307,percent,False,18.0,Derek Hough,Social Media Personality,United States
19,10,Sadie Robertson,37.0,2188835.614589858,36.77247504268971,2174979.1478914525,0.5357112724559518,0.46428872754404815,4.0,20.97779643460994,percent,False,17.0,Mark Ballas,TV Personality,United States
